source,timestamp,total_records,scraper_version,name,address,latitude,longitude,category,phone,website,rating,features,scraped_at
OpenStreetMapScraper,,,,Ramada Plaza Palm Grove,,19.0985808,72.8268319,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Janata Tawa Grill,,19.0761643,72.877838,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,The Emerald Hotel And Serviced Apartments,,19.0931749,72.8286869,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Juhu Hotel,,19.1033393,72.8253706,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Beach Garden,"R-69, Juhu Tara Road, Mumbai, 400049",19.0980007,72.8274067,hotel,,,,['wifi'],2025-05-24 00:05:36
OpenStreetMapScraper,,,,"Aurika By Lemon Tree Hotels, Mumbai",,19.1033263,72.8631081,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Hotel Beach Crown,,19.103279,72.8270952,hotel,,,,[],2025-05-24 00:05:36
OpenStreetMapScraper,,,,Aristo Hospitality Apartment Santacruz,"1201, Rukmini Smruti, Mumbai, 400055",19.0818622,72.8440285,hotel,,,,[],2025-05-24 00:05:37
OpenStreetMapScraper,,,,Central Government Touring Officers Guest House,,19.0289955,72.8633023,hotel,,,,[],2025-05-24 00:05:37
OpenStreetMapScraper,,,,Guest House,,19.0547847,72.8780635,hotel,,,,[],2025-05-24 00:05:37
OpenStreetMapScraper,,,,YMCA,,19.0885175,72.9163839,hotel,,,,[],2025-05-24 00:05:37
OpenStreetMapScraper,,,,National Centre for Training and Research into Cerebral Palsy,,19.0516428,72.8321317,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,JOY Hospital,,19.0558773,72.8973945,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Inlaks Hospital,,19.0466131,72.8964218,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ameeta patil  Nursing Home,"near natraj cinema hall, m ward marg, chembur east, 400071",19.0622247,72.8997288,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mata Ramabai B Ambedkar Hospital,,19.0557141,72.8946408,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,nidan hospital,,19.0924663,72.9121731,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,bba,,19.0602605,72.9113338,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,maa hospital,,19.0585059,72.8904048,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Metalife,,19.0668912,72.9134181,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,AMAN,,19.0524549,72.9185421,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,new life hospital,"R B Kadam Road, mumbai",19.0897614,72.9049996,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,muktabai hospital,mumbai,19.0946018,72.9032913,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,v care hospital intensive& unit care,,19.0634778,72.8817876,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,arpan nursing home,,19.0693933,72.8781202,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,fauziya hospital,,19.0627584,72.8731765,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,arayan hospital,,19.0636096,72.8819271,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Nanavati Hospital, Mumbai","Swami Vivekanand Road, 400056",19.0959684,72.8400115,hospital,,https://www.nanavatihospital.org/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Surya Mother And Child Speciality Hospital,,19.0857296,72.8377345,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Surya Childrens Hospital,400054,19.0855132,72.837945,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Tiwari Hospital,mumbai,19.09722,72.888041,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Ramakrishna Mission Hospital, Mumbai","South Avenue, Santa Cruz, 400052",19.0750197,72.8356392,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Smt S.R.Mehta and Sir K.P.Cardiac Institute,400022,19.0323408,72.8595512,hospital,,https://srmkpcardiac.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mata Lachmi Hospital,,19.0358379,72.8609822,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Kurla Municipal Hospital,"father peter periera road, Mumbai, 400070",19.0815079,72.8831157,hospital,,https://www.mcgm.gov.in,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shivam Nursing Home,Hari Mandir Road,19.0646242,72.8510225,hospital,022-2657138689,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ashirvaad Heart Hospital,,19.0763785,72.9054696,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Niramaya General Hospital,400071,19.0500033,72.9044715,hospital,,niramayahospitals.in,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr.Sanjay Sonar Laparoscopy and Scopy Center,400071,19.059025,72.8973126,hospital,,sanjaysonar.com,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shree Chembur Jain Medical Relief Centre,400071,19.0563744,72.8957395,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Yash Eye Care and Polyclinic,400071,19.0607819,72.8986967,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Vatsal Nicu and Childrens Hospital,400077,19.0824458,72.9092512,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Aditya Health Care Hospital,400071,19.0579944,72.9087979,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Nayak Medicare - Chembur,400074,19.0456831,72.9025014,hospital,,drudaynayak.com,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Das Hospital - Chembur (Mumbai),400071,19.0596994,72.8997535,hospital,,https://dashospital.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Laxmi Maternity and Nursing Home, Mumbai",400071,19.0570862,72.8988851,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Hegde Hospital,400071,19.0606625,72.8997141,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr Nandita Rane's Eye Clinic,"Rane Hospital, 2nd Floor, Pestom Sagar Road No. 2, Chembur, Mumbai 400089, India, Dr Nandita Rane's Eye Clinic, Mumbai, 400089",19.0694366,72.9038545,hospital,,https://drnandita.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Genesis Speciality Center (Health-Check Up,400037,19.0190313,72.8639666,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Patankar's Hand and Limb Reconstruction Clinic,400071,19.0609549,72.8987212,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Icon Hospital and Research Centre,400071,19.0618187,72.8980838,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ojas Eye Hospital,400050,19.0632283,72.834439,hospital,,https://www.ojaseyehospital.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"R. K. Hospital, Mumbai",400055,19.0803279,72.8421846,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Inlaks General Hospital,400074,19.0467619,72.8934167,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Swastik Hospital and Research Centre, Mumbai",400071,19.0552184,72.8898903,hospital,,swastikhospital.com,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sitla Hospital,400071,19.0526628,72.8911664,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Nandan Maternity and Surgical Home,400055,19.0797908,72.8427047,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mumbai Retina Centre,400054,19.0784905,72.8380749,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Malpani Eye Hospital and Laser Centre,400054,19.0879436,72.8376687,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Kenias Eye Hospital,400054,19.089509,72.8385763,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shroff Eye Hospital,400050,19.0604187,72.8369254,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Noble Hospital, Ghatkopar",400086,19.0878158,72.9069324,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Excel Ent Hospital,400077,19.0824573,72.9092287,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Parle Eye Hospital,"Prarthana Samaj Road, mumbai, 400057",19.1013222,72.8484596,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr.Vaze Hospital,400028,19.0240308,72.8368979,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Asha Surgical and Maternity Home,400025,19.0135345,72.8283792,hospital,09821662821,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Krishna Cardiac Care Centre, Mumbai",400014,19.0196598,72.8486822,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Tara Neo Surg Hospital,400077,19.0757589,72.9030552,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,The Eye Super Specialities,400077,19.0793026,72.902154,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Advanced Orthopaedic and Super Speciality Center,400077,19.0791531,72.9039431,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sushila Hospital-Icu and Maternity,400070,19.0829325,72.8819436,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,V Care Hospital and Icu,400070,19.062706,72.8815868,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Universal Eye Clinic and Surgical Centre,400074,19.0431439,72.8936943,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Siddivinayak Healthcare Pvt Ltd,400025,19.0139586,72.8325856,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Aryan Hospital and Iccu - Kurla-Mumbai,400024,19.0630077,72.8823915,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shushrusha Citizens Co-Op Hospital Ltd.,400028,19.0232828,72.8379312,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Navjivan Maternity and Surgical Nursing Home,400057,19.0972827,72.8493802,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Kolekar Hospital & ICCU,400071,19.0598819,72.9011294,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Surana Sethia Hospital And Research Centre,400071,19.0535553,72.8870063,hospital,,https://suranahospital.in/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Durga Maternity and Surgical Nursing Home,400098,19.0758488,72.8608239,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Vatsalya Maternity and Surgical Nursing Home,400086,19.0858653,72.9053056,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Shreeji Hospital, Ghatkopar",400001,19.0844927,72.9048134,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Vaishnav Seva Samaj,400022,19.0338607,72.8590146,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Priyanka Maternity and Surgical Nursing Home,400059,19.1006777,72.8907222,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Vivek Maternity and Nursing Home,400084,19.0940612,72.9000364,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Varsha Gandre Parekh Maternity and Surgical Hospital,400071,19.060984,72.8986369,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shree Sukh Shanti Hospital,400086,19.0878791,72.9023337,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Saraswati Eye Hospital, Mumbai",400077,19.0799959,72.9043213,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ashirwad Heart Hospital,"Tilak Road, Mumbai, 400077",19.076179,72.9056409,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shree Vardhaman Sthanakvasi Jain Shravak Sangh Dadar Sanchalit Navneet Jain Health Centre,400028,19.0204668,72.8383778,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Amruta Surgical and Maternity Home,400086,19.0926292,72.9125141,hospital,,http://www.amrutasurgicalandmaternityhome.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"RG Stone Urology and Laparoscopy Hospital, Khar",400052,19.0740757,72.8329611,hospital,,https://www.rghospitals.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shanmukhananda Jasubhai R k shah Medical Centre,400022,19.031047,72.860038,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Suyog Urology Centre,400086,19.0931817,72.9131524,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Punamiya Hospital, Mumbai",400028,19.0124701,72.8343451,hospital,,http://punamiyahospital.in/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Zynova Heart Hospital,400086,19.0890312,72.9071443,hospital,,http://zynovaheart.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Khushal Hospital and Maternity Home,400077,19.0852037,72.9100598,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Hiren Mehta Eye Care Centre,"Mumbai, 400077",19.0798083,72.9058863,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr Thakur Hospital,400028,19.0250711,72.8400777,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Reliance Life Sciences Pvt. Ltd,400018,19.0050283,72.8225555,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mangal Anand Hospital,400071,19.0565988,72.8905401,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Karmarkar Hospital,400014,19.0129753,72.8468308,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Jashem Eye Institute,400019,19.0279281,72.8538381,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Vyas' Surgery,400022,19.0342874,72.8591891,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sai Hospital,400017,19.0399657,72.8546199,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Khar Clinico-Pathology Laboratory,400052,19.0744458,72.8344122,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ashirwad Hospital and Polyclinic,400071,19.0521469,72.9091445,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Aseem Orthopaedic Hospital,400054,19.0799452,72.8545234,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"J.P Hospital, Mumbai",400072,19.1012531,72.8853004,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Navnirman Maternity and Surgical Hospital,400086,19.0890115,72.9070786,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr.Palep's Priyank Maternity Nursing Home,400025,19.0146877,72.8318681,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Nulife Hospital, Mumbai",400086,19.0881022,72.9051983,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Jivdaya Hospital,400086,19.0882556,72.9053311,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shradha Heart Hospital,400086,19.0881504,72.9051822,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr.Satish G.Desai,400057,19.1035152,72.8514978,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dev Nursing Home,400028,19.0154396,72.8335994,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Suprabha Surgicare,400014,19.0136391,72.8451061,hospital,,http://www.daycaresurgery.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Deosthaci's Eye Care Centre,400022,19.0418977,72.8640935,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,H.J. Doshi Ghatkopar Hindu Sabha Hospital,"near ghatkopar station, Sanitorium Lane, mumbai, 400086",19.085295,72.9062873,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr.Chhatres Maternity and Surgical Nursing Home,400019,19.0253227,72.8520517,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Well Spring Dr Avinash Phadke Pathlab Clinic,400028,19.0241779,72.8380385,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Surlata Hospital,400016,19.0307218,72.8416521,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mahatma Gandhi Seva Mandir,400050,19.055927,72.8368556,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Raut's Maternity and Surgical Nursing Home,400055,19.0804497,72.8562031,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Oma Hospital,400071,19.0512684,72.9018161,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Krishna Eye Centre,400022,19.0444281,72.8651664,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Rushabh Eye Hospital and Laser Centre,400071,19.0594446,72.9000807,hospital,,https://rushabheyehospital.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Malhaar Maternity and Nursing Home,400054,19.0880933,72.8363293,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Medico Surgical Clinic and Hospital,400086,19.088305,72.9069599,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr Savlas Child Care Centre,400022,19.0399822,72.8511733,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shanmukhananda Aditya Jyot Eye Institute,400022,19.0308961,72.8600594,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Ashwini Maternity and Surgical Hospital,Ghatkopar(E)",400077,19.0800884,72.9043441,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,G.M.Medical Centre - Khar,400052,19.07045,72.8370246,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Tulip Womens Healthcare Centre - Khar (W),400052,19.0660316,72.8319771,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Parekh Eye Hospital,400050,19.0554466,72.8357264,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Jain Eye Clinic,400077,19.0796436,72.9043186,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mandakini Nuclear Imaging Centre,400071,19.0741124,72.90572,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,I Sight Eyecare and Surgery,400052,19.0713778,72.8377193,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Smt. Laxmiben Dharamsi Karsan Gala Eye Hospital,400057,19.099527,72.8493437,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr Haresh Shah Prabhat Maternity and Surgical Nursing Home,400016,19.0373922,72.8397457,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Doshi Nursing Home,400001,19.0831721,72.9047189,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Lions Club Of East Bombay,400019,19.0254153,72.8535792,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Worli Hospital For Women,400030,19.0128124,72.8225863,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr Gupte Lying-In Surgical Hospital,400052,19.0716358,72.837663,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr Chauhans Sanjeevani Hospital,"pestam sagar, Road No. 4 near shopper stop, chembur, 400089",19.0699633,72.9047685,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Akshi Eye Centre,400014,19.0186715,72.8480257,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ami Drashti Eye Care Centre,400077,19.0806727,72.9039069,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Parel Institute Of Orthopaedic Specialities,400012,19.0056262,72.8449465,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Narurkar Ent Hospital,400071,19.0494367,72.9063436,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sushama Patkar Maternity ( and Surgical) Home - Bandra,400050,19.053611,72.8246194,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Trivedi's Maternity Nursing Home & Aakar IVF Test Tube Baby Centre,400077,19.0782709,72.9058555,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ashtavinayak Maternity Surgical and Eye Hospital,400028,19.0202665,72.8339642,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Asmi Arthroscopy and Sports Medicine Institute,400014,19.0051336,72.8485903,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr Sonagra Medical and Surgical Centre,400086,19.0875674,72.9045278,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,G S B S Medical Trust,400014,19.015612,72.8451866,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Gupte Maternity and Surgical Home,400016,19.0346836,72.8401695,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Jeevan ram Hospital,"Shraddhanand Road, mumbai, 400086",19.0853723,72.9067473,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Fonsecas Maternity and Surgical Home,400016,19.0414249,72.8453261,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Vivek Pathology Laboratory,400057,19.1022549,72.8486849,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Clear Vision Eye Center,400065,19.0880578,72.9052141,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Eye Essential Hospital,400077,19.0754851,72.9085484,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Despande Nursing Home,,19.0704407,72.8751061,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sai Kripa Childrens Hospital,400071,19.0606684,72.8996381,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Arthroscopy and Sports Medicine Institute,400014,19.019313,72.848534,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Nandini Eye Care Centre,400051,19.0605379,72.8456949,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Sai Baba Hospital, Mumbai",400074,19.0353486,72.8960936,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Bakul Parekh Children Hospital,400077,19.0791429,72.9038519,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shreedhar Hospital,400028,19.0196078,72.8337315,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Life Line Hospital and Diagnostics Pvt Ltd,400054,19.0895432,72.8379983,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Daycare Angels,400071,19.0565342,72.8895275,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Khandwala Eye Hospital and Polyclinic,400056,19.1031325,72.8392227,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Satyam Hospital,400086,19.0924974,72.9124309,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sarla Hospital and Icu,400054,19.0857328,72.8367229,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Hinduja Healthcare,400052,19.0679055,72.8353534,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,The Metropolitan Heart Institute and Research Centre,400086,19.0889539,72.9070102,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sunny Childrens Hospital,400071,19.0528644,72.8978303,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr A K Chandiramani Hospital,400050,19.062585,72.8359108,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Paramount General Hospital and Icu,400059,19.1038168,72.886899,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Paramount General Hospital and ICCU,400072,19.103614,72.8870398,hospital,,https://parakhhospital.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Rane hospital maternity & surgical,400057,19.0942526,72.849741,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shobha Maternity and Surgical Home,400031,19.0120922,72.8549686,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Netrapuja Research Centre,400054,19.0880071,72.8367417,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sapna Health Care Centre Pvt Ltd,400086,19.0921146,72.9123692,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Cg Eye Foundaton and Shree Ghatkopar Brahman Samaj,400077,19.0814154,72.9057965,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ashwini Accident Hospital and Poly Clinic,400014,19.0363697,72.8427344,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ashish Maternity and Nursing Home - Vile Parle (E),400057,19.0970597,72.847386,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Tandon Hospital,400071,19.0597001,72.8996768,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Radiance Laser Vision Centre,400054,19.0828996,72.8376549,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Vision Laser Surgery Centre,400050,19.0520436,72.8238114,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shree Ramnath Eye Care,400057,19.0918193,72.8436054,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Nachiketa Health Care Center,400086,19.0887333,72.9050951,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Amar Jyot Eye Care Centre,400086,19.0887777,72.9074769,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Apex Kidney Care Pvt. Ltd.,400001,19.0611444,72.8948718,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Jeevandeep Children Hospital, Mumbai",400086,19.0881256,72.905198,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Zen Eye Center,400054,19.0721453,72.8343692,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Varad Medical Centre,400025,19.0146725,72.8275685,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Icon The Eye Consultants Eye and Laser Centre,400019,19.0230349,72.8498315,hospital,,,,[],2025-05-24 00:05:40
